code,municipality,county,constituency,constituency_name,name
01630154,0163,01,02,Stockholms län,54 Nytorp
01630155,0163,01,02,Stockholms län,55 Södra Häggvik-Ängstorp
01630156,0163,01,02,Stockholms län,56 Hersby-Skansen
01630157,0163,01,02,Stockholms län,57 Sollentuna centrum
01630160,0163,01,02,Stockholms län,60 Östra Edsberg
01630161,0163,01,02,Stockholms län,61 Edsbergs centrum
01630162,0163,01,02,Stockholms län,62 Västra Edsberg
01630164,0163,01,02,Stockholms län,64 Norra Landsnora
01630165,0163,01,02,Stockholms län,65 Edsbacka-Edsängen
01630170,0163,01,02,Stockholms län,70 Södra Töjnan
01630171,0163,01,02,Stockholms län,71 Norra Töjnan
01630172,0163,01,02,Stockholms län,72 Knista
01630173,0163,01,02,Stockholms län,73 Östra Bagarby
01630174,0163,01,02,Stockholms län,74 Västra Bagarby
01630175,0163,01,02,Stockholms län,75 Fågelsången
01630178,0163,01,02,Stockholms län,78 Norra Bagarby
01630179,0163,01,02,Stockholms län,79 Mellersta Bagarby
01630180,0163,01,02,Stockholms län,80 Södra Landsnora Falkberget
01630181,0163,01,02,Stockholms län,81 Västra Sjöberg
01630182,0163,01,02,Stockholms län,82 Östra Sjöberg
01630183,0163,01,02,Stockholms län,83 Kärrdal
01630190,0163,01,02,Stockholms län,90 Tegelhagen
01630191,0163,01,02,Stockholms län,91 Eriksberg
01630192,0163,01,02,Stockholms län,92 Helenelunds centrum
01630193,0163,01,02,Stockholms län,93 Norra Silverdal
01630194,0163,01,02,Stockholms län,94 Edsviken
01630195,0163,01,02,Stockholms län,95 Södra Silverdal
01630196,0163,01,02,Stockholms län,96 Kummelby
01800101,0180,01,01,Stockholms kommun,Domkyrko 1 Gamla stan inre
01800102,0180,01,01,Stockholms kommun,Domkyrko 2 Gamla stan yttre
01800103,0180,01,01,Stockholms kommun,Domkyrko 3 Norrmalm nedre
01800401,0180,01,01,Stockholms kommun,Johannes 1 Johannes S
01800402,0180,01,01,Stockholms kommun,Johannes 2 Vanadislunden SÖ
01800403,0180,01,01,Stockholms kommun,Johannes 3 Norrmalm N
01800404,0180,01,01,Stockholms kommun,Johannes 4 Vanadislunden SV
01800405,0180,01,01,Stockholms kommun,Johannes 5 Monica Zetterlunds Park
01800406,0180,01,01,Stockholms kommun,Johannes 6 Vanadislunden Ö
01800407,0180,01,01,Stockholms kommun,Johannes 7 Vanadislunden N
01800408,0180,01,01,Stockholms kommun,Johannes 8 Karl Staafs Park
01800501,0180,01,01,Stockholms kommun,Adolf Fredrik 1 Tegnérlunden V
01800502,0180,01,01,Stockholms kommun,Adolf Fredrik 2 Rådmansgatan mfl
01800503,0180,01,01,Stockholms kommun,Adolf Fredrik 3 Kv Grönlandet mfl
01800504,0180,01,01,Stockholms kommun,Adolf Fredrik 4 Norra Bantorget
01800505,0180,01,01,Stockholms kommun,Adolf Fredrik 5 Spökparken
01800506,0180,01,01,Stockholms kommun,Adolf Fredrik 6 Tegnérlunden S
01800601,0180,01,01,Stockholms kommun,Gustav Vasa 1 Sabbatsberg
01800602,0180,01,01,Stockholms kommun,Gustav Vasa 2 Luntmakarg. N mfl
01800603,0180,01,01,Stockholms kommun,Gustav Vasa 3 Kv Riddarsporren mfl
01800604,0180,01,01,Stockholms kommun,Gustav Vasa 4 Observatorielunden
01800605,0180,01,01,Stockholms kommun,Gustav Vasa 5 Odenplan V
01800606,0180,01,01,Stockholms kommun,Gustav Vasa 6 Atlasområdet
01800607,0180,01,01,Stockholms kommun,Gustav Vasa 7 A. Lindgrens terrass
01800608,0180,01,01,Stockholms kommun,Gustav Vasa 8 Kv Nejlikan mfl
01800609,0180,01,01,Stockholms kommun,Gustav Vasa 9 Odenplan NV
01800701,0180,01,01,Stockholms kommun,Matteus 1 Vanadislunden V
01800702,0180,01,01,Stockholms kommun,Matteus 2 Enkehusparken
01800703,0180,01,01,Stockholms kommun,Matteus 3 Vanadisplan SÖ
01800704,0180,01,01,Stockholms kommun,Matteus 4 Kv Sleipner-Midgård
01800705,0180,01,01,Stockholms kommun,Matteus 5 S:t Eriksparken
01800706,0180,01,01,Stockholms kommun,Matteus 6 Norra station V
01800707,0180,01,01,Stockholms kommun,Matteus 7 Röda bergen Ö
01800708,0180,01,01,Stockholms kommun,Matteus 8 Röda bergen V
01800709,0180,01,01,Stockholms kommun,Matteus 9 Gästrikegatan mfl
01800710,0180,01,01,Stockholms kommun,Matteus 10 Hälsingehöjden
01800711,0180,01,01,Stockholms kommun,Matteus 11 S:t Eriksplan
01800712,0180,01,01,Stockholms kommun,Matteus 12 Birkastan Ö
01800713,0180,01,01,Stockholms kommun,Matteus 13 Rörstrand
01800714,0180,01,01,Stockholms kommun,Matteus 14 Birkastan S
01800715,0180,01,01,Stockholms kommun,Matteus 15 Karlberg
01800716,0180,01,01,Stockholms kommun,Matteus 16 Birkastan V
01800717,0180,01,01,Stockholms kommun,Matteus 17 Norrbackatäppan
01800718,0180,01,01,Stockholms kommun,Matteus 18 Norrtull
01800719,0180,01,01,Stockholms kommun,Matteus 19 Gävlegatan mfl
01800720,0180,01,01,Stockholms kommun,Matteus 20 Torsplan
01800721,0180,01,01,Stockholms kommun,Matteus 21 Norra station N
01800901,0180,01,01,Stockholms kommun,Engelbrekt 1 Humlegården
01800902,0180,01,01,Stockholms kommun,Engelbrekt 2 Engelbrektsgatan mfl
01800903,0180,01,01,Stockholms kommun,Engelbrekt 3 Östra station
01800904,0180,01,01,Stockholms kommun,Engelbrekt 4 Villastaden
01800905,0180,01,01,Stockholms kommun,Engelbrekt 5 Eriksberg
01800906,0180,01,01,Stockholms kommun,Engelbrekt 6 Lärkstan
01800907,0180,01,01,Stockholms kommun,Engelbrekt 7 Kv Trasten mfl
01800908,0180,01,01,Stockholms kommun,Engelbrekt 8 Roslagstull
01800909,0180,01,01,Stockholms kommun,Engelbrekt 9 Hjorthagen C
01800910,0180,01,01,Stockholms kommun,Engelbrekt 10 Hjorthagen V-Värtahamn
01800911,0180,01,01,Stockholms kommun,Engelbrekt 11 Lappkärrsberget V
01800912,0180,01,01,Stockholms kommun,Engelbrekt 12 Ekhagen-Frescati
01800913,0180,01,01,Stockholms kommun,Engelbrekt 13 Kv Beckasinen mfl
01800914,0180,01,01,Stockholms kommun,Engelbrekt 14 Husarviken
01800915,0180,01,01,Stockholms kommun,Engelbrekt 15 Storängstorget
01800916,0180,01,01,Stockholms kommun,Engelbrekt 16 Stålklockan
01800917,0180,01,01,Stockholms kommun,Engelbrekt 17 Körsbärsvägen mfl
01800918,0180,01,01,Stockholms kommun,Engelbrekt 18 Gasklockorna
01800919,0180,01,01,Stockholms kommun,Engelbrekt 19 Lappkärrsberget Ö
01801001,0180,01,01,Stockholms kommun,Hedvig Eleonora 1 Kv Rådjuret mfl
01801002,0180,01,01,Stockholms kommun,Hedvig Eleonora 2 Kv Bävern mfl
01801003,0180,01,01,Stockholms kommun,Hedvig Eleonora 3 Kv Ynglingen mfl
01801004,0180,01,01,Stockholms kommun,Hedvig Eleonora 4 Nybergsgatan mfl
01801005,0180,01,01,Stockholms kommun,Hedvig Eleonora 5 Östermalmstorg
01801006,0180,01,01,Stockholms kommun,Hedvig Eleonora 6 Nybroplan
01801007,0180,01,01,Stockholms kommun,Hedvig Eleonora 7 Tyskbagarområdet
01801008,0180,01,01,Stockholms kommun,Hedvig Eleonora 8 Kv Guldfisken mfl
01801101,0180,01,01,Stockholms kommun,Oscar 1 Djurgården
01801102,0180,01,01,Stockholms kommun,Oscar 2 Garnisionen-Diplomatstaden
01801103,0180,01,01,Stockholms kommun,Oscar 3 Strandvägen mellersta mfl
01801104,0180,01,01,Stockholms kommun,Oscar 4 Storgatan-Grevgatan mfl
01801105,0180,01,01,Stockholms kommun,Oscar 5 Strandvägen Ö mfl
01801106,0180,01,01,Stockholms kommun,Oscar 6 Karlaplan S
01801107,0180,01,01,Stockholms kommun,Oscar 7 Karlaplan V
01801108,0180,01,01,Stockholms kommun,Oscar 8 Fältöversten mfl
01801109,0180,01,01,Stockholms kommun,Oscar 9 Gustav Adolfsparken
01801110,0180,01,01,Stockholms kommun,Oscar 10 Karlaplan N
01801111,0180,01,01,Stockholms kommun,Oscar 11 Starrängsringen S
01801112,0180,01,01,Stockholms kommun,Oscar 12 Tessinparken V
01801113,0180,01,01,Stockholms kommun,Oscar 13 Olaus Petris park mfl
01801114,0180,01,01,Stockholms kommun,Oscar 14 Tessinparken S
01801115,0180,01,01,Stockholms kommun,Oscar 15 Tessinparken N
01801116,0180,01,01,Stockholms kommun,Oscar 16 Rindögatan mfl
01801117,0180,01,01,Stockholms kommun,Oscar 17 Starrängsringen N
01801118,0180,01,01,Stockholms kommun,Oscar 18 Studentbacken mfl
01801119,0180,01,01,Stockholms kommun,Oscar 19 Sandhamnsgatan N mfl
01801120,0180,01,01,Stockholms kommun,Oscar 20 Smedsbacken
01801121,0180,01,01,Stockholms kommun,Oscar 21 Ladugårdsgärdet
01801122,0180,01,01,Stockholms kommun,Oscar 22 Kampementsbacken mfl
01801123,0180,01,01,Stockholms kommun,Oscar 23 Tessinparken Ö
01801124,0180,01,01,Stockholms kommun,Oscar 24 Wittstocksgatan mfl
01801125,0180,01,01,Stockholms kommun,Oscar 25 Öregrundsgatan mfl
01801126,0180,01,01,Stockholms kommun,Oscar 26 Skeppargatan N mfl
01801301,0180,01,01,Stockholms kommun,Maria 1 Ivar Lo:s park mfl
01801302,0180,01,01,Stockholms kommun,Maria 2 Mariaberget V
01801303,0180,01,01,Stockholms kommun,Maria 3 Mariatorget V
01801304,0180,01,01,Stockholms kommun,Maria 4 Bergsgruvan
01801305,0180,01,01,Stockholms kommun,Maria 5 Mariatorget S
01801306,0180,01,01,Stockholms kommun,Maria 6 Mariatorget C
01801307,0180,01,01,Stockholms kommun,Maria 7 Skaraborgsgatan mfl
01801308,0180,01,01,Stockholms kommun,Maria 8 Södra station N
01801309,0180,01,01,Stockholms kommun,Maria 9 Södra station S
01801310,0180,01,01,Stockholms kommun,Maria 10 Södra station Ö
01801311,0180,01,01,Stockholms kommun,Maria 11 Södra station V
01801312,0180,01,01,Stockholms kommun,Maria 12 Fredmansgatan mfl
01801313,0180,01,01,Stockholms kommun,Maria 13 Mariaberget Ö
01801401,0180,01,01,Stockholms kommun,Högalid 1 Reimersholme N-Långholmen
01801402,0180,01,01,Stockholms kommun,Högalid 2 Reimersholme S
01801403,0180,01,01,Stockholms kommun,Högalid 3 Pålsundsparken
01801404,0180,01,01,Stockholms kommun,Högalid 4 Högalidsgatan Ö mfl
01801405,0180,01,01,Stockholms kommun,Högalid 5 Bergsund S
01801406,0180,01,01,Stockholms kommun,Högalid 6 Tobakspinnargatan mfl
01801407,0180,01,01,Stockholms kommun,Högalid 7 Hornstull
01801408,0180,01,01,Stockholms kommun,Högalid 8 Bergsund N
01801409,0180,01,01,Stockholms kommun,Högalid 9 Högalidsparken
01801410,0180,01,01,Stockholms kommun,Högalid 10 Drakenberg
01801411,0180,01,01,Stockholms kommun,Högalid 11 Zinkensdamm N
01801412,0180,01,01,Stockholms kommun,Högalid 12 Skinnarviksparken
01801413,0180,01,01,Stockholms kommun,Högalid 13 Zinkensdamm Ö
01801414,0180,01,01,Stockholms kommun,Högalid 14 Zinkensdamm V
01801415,0180,01,01,Stockholms kommun,Högalid 15 Rackarbergen
01801416,0180,01,01,Stockholms kommun,Högalid 16 Kv Svärdet-Skottet
01801417,0180,01,01,Stockholms kommun,Högalid 17 Zinkensdamms IP
01801418,0180,01,01,Stockholms kommun,Högalid 18 Lundagatan S mfl
01801419,0180,01,01,Stockholms kommun,Högalid 19 Heleneborg
01801420,0180,01,01,Stockholms kommun,Högalid 20 Folkskolegatan mfl
01801421,0180,01,01,Stockholms kommun,Högalid 21 Tanto
01801422,0180,01,01,Stockholms kommun,Högalid 22 Tobaksmonopolet
01801501,0180,01,01,Stockholms kommun,Katarina 1 Björns Trädgård
01801502,0180,01,01,Stockholms kommun,Katarina 2 Mosebacke
01801503,0180,01,01,Stockholms kommun,Katarina 3 Katarina N
01801504,0180,01,01,Stockholms kommun,Katarina 4 Axel Landquists park
01801505,0180,01,01,Stockholms kommun,Katarina 5 Bondegatan V mfl
01801506,0180,01,01,Stockholms kommun,Katarina 6 Nytorgsg-Bondeg mfl
01801507,0180,01,01,Stockholms kommun,Katarina 7 Kv Linjalen mfl
01801508,0180,01,01,Stockholms kommun,Katarina 8 Medborgarplatsen-Skrapan
01801509,0180,01,01,Stockholms kommun,Katarina 9 Helgalunden
01801510,0180,01,01,Stockholms kommun,Katarina 10 Kv Ingenjören-Ritaren
01801511,0180,01,01,Stockholms kommun,Katarina 11 Hallandsgatan mfl
01801512,0180,01,01,Stockholms kommun,Katarina 12 Eriksdal Ö
01801513,0180,01,01,Stockholms kommun,Katarina 13 Rosenlund
01801514,0180,01,01,Stockholms kommun,Katarina 14 Bjurholmsplan mfl
01801515,0180,01,01,Stockholms kommun,Katarina 15 Ölandsgatan mfl
01801516,0180,01,01,Stockholms kommun,Katarina 16 Blekingegatan Ö mfl
01801517,0180,01,01,Stockholms kommun,Katarina 17 Gotlandsgatan Ö mfl
01801518,0180,01,01,Stockholms kommun,Katarina 18 Nytorget
01801519,0180,01,01,Stockholms kommun,Katarina 19 Nackas hörna
01801520,0180,01,01,Stockholms kommun,Katarina 20 Ringen
01801521,0180,01,01,Stockholms kommun,Katarina 21 Fatburen S
01801701,0180,01,01,Stockholms kommun,Sofia 1 Mandelparken
01801702,0180,01,01,Stockholms kommun,Sofia 2 Åsöberget
01801703,0180,01,01,Stockholms kommun,Sofia 3 Vita berget
01801704,0180,01,01,Stockholms kommun,Sofia 4 Stigbergsparken
01801705,0180,01,01,Stockholms kommun,Sofia 5 Sågargatan mfl
01801706,0180,01,01,Stockholms kommun,Sofia 6 Luma
01801707,0180,01,01,Stockholms kommun,Sofia 7 Kv Vitbetan
01801708,0180,01,01,Stockholms kommun,Sofia 8 Hammarby Allé Ö
01801709,0180,01,01,Stockholms kommun,Sofia 9 Skanstull
01801710,0180,01,01,Stockholms kommun,Sofia 10 Vintertullen
01801711,0180,01,01,Stockholms kommun,Sofia 11 Barnängen N
01801712,0180,01,01,Stockholms kommun,Sofia 12 Danviksklippan mfl
01801713,0180,01,01,Stockholms kommun,Sofia 13 Sickla udde
01801714,0180,01,01,Stockholms kommun,Sofia 14 Sickla kanal
01801715,0180,01,01,Stockholms kommun,Sofia 15 Mårtensdal
01801716,0180,01,01,Stockholms kommun,Sofia 16 Sickla Park
01801717,0180,01,01,Stockholms kommun,Sofia 17 Lugnet
01801718,0180,01,01,Stockholms kommun,Sofia 18 Rutger Fuchsgatan mfl
01801719,0180,01,01,Stockholms kommun,Sofia 19 Blecktornsområdet
01801720,0180,01,01,Stockholms kommun,Sofia 20 Klippgatan mfl
01801721,0180,01,01,Stockholms kommun,Sofia 21 Lumabryggan
01801722,0180,01,01,Stockholms kommun,Sofia 22 Hammarbyterrassen
01801723,0180,01,01,Stockholms kommun,Sofia 23 Henriksdalshamnen
01801724,0180,01,01,Stockholms kommun,Sofia 24 Virkesvägen mfl
01801725,0180,01,01,Stockholms kommun,Sofia 25 Barnängen mellersta
01801726,0180,01,01,Stockholms kommun,Sofia 26 Barnängen S
01801801,0180,01,01,Stockholms kommun,Kungsholm 1 Ture Nermans gränd mfl
01801802,0180,01,01,Stockholms kommun,Kungsholm 2 Pontonjärparken
01801803,0180,01,01,Stockholms kommun,Kungsholm 3 Celsiusgatan mfl
01801804,0180,01,01,Stockholms kommun,Kungsholm 4 S:t Eriksområdet
01801805,0180,01,01,Stockholms kommun,Kungsholm 5 Kronoberg
01801806,0180,01,01,Stockholms kommun,Kungsholm 6 Kungsholmstorg V
01801807,0180,01,01,Stockholms kommun,Kungsholm 7 Kungsholmstorg Ö
01801808,0180,01,01,Stockholms kommun,Kungsholm 8 Piperska muren
01801809,0180,01,01,Stockholms kommun,Kungsholm 9 Kungsklippan mfl
01801810,0180,01,01,Stockholms kommun,Kungsholm 10 Ragnar Östbergs plan
01801811,0180,01,01,Stockholms kommun,Kungsholm 11 Barnhusviken
01801812,0180,01,01,Stockholms kommun,Kungsholm 12 Justitiabrunnen
01801813,0180,01,01,Stockholms kommun,Kungsholm 13 John Ericssonsgatan mfl
01801901,0180,01,01,Stockholms kommun,S:t Göran 1 Fredhäll S
01801902,0180,01,01,Stockholms kommun,S:t Göran 2 Fredhäll N
01801903,0180,01,01,Stockholms kommun,S:t Göran 3 Fredhäll V
01801904,0180,01,01,Stockholms kommun,S:t Göran 4 Kristinebergsparken
01801905,0180,01,01,Stockholms kommun,S:t Göran 5 Kristinebergs strand
01801906,0180,01,01,Stockholms kommun,S:t Göran 6 Geijersvägen mfl
01801907,0180,01,01,Stockholms kommun,S:t Göran 7 Marieberg S
01801908,0180,01,01,Stockholms kommun,S:t Göran 8 Rålambshov
01801909,0180,01,01,Stockholms kommun,S:t Göran 9 Stadshagen N
01801910,0180,01,01,Stockholms kommun,S:t Göran 10 Svarvargatan V mfl
01801911,0180,01,01,Stockholms kommun,S:t Göran 11 Industrigatan mfl
01801912,0180,01,01,Stockholms kommun,S:t Göran 12 Kv Dykaren-Färjan
01801913,0180,01,01,Stockholms kommun,S:t Göran 13 Fridhemsplan V
01801914,0180,01,01,Stockholms kommun,S:t Göran 14 Kronobergsgatan N mfl
01801915,0180,01,01,Stockholms kommun,S:t Göran 15 Fridhemsplan S
01801916,0180,01,01,Stockholms kommun,S:t Göran 16 Lilla Västerbron
01801917,0180,01,01,Stockholms kommun,S:t Göran 17 Kv Karlsvik mfl
01801918,0180,01,01,Stockholms kommun,S:t Göran 18 Fridhemsplan Ö
01801919,0180,01,01,Stockholms kommun,S:t Göran 19 S:t Göransområdet
01801920,0180,01,01,Stockholms kommun,S:t Göran 20 Kv Trossen mfl
01801921,0180,01,01,Stockholms kommun,S:t Göran 21 Fredhäll mellersta
01801922,0180,01,01,Stockholms kommun,S:t Göran 22 Thorildsplan
01801923,0180,01,01,Stockholms kommun,S:t Göran 23 Nelly Sachs Park
01801924,0180,01,01,Stockholms kommun,S:t Göran 24 Kristineberg S
01801925,0180,01,01,Stockholms kommun,S:t Göran 25 Hornsbergs strand
01801926,0180,01,01,Stockholms kommun,S:t Göran 26 Stadshagen V
01801927,0180,01,01,Stockholms kommun,S:t Göran 27 Stadshagen Ö
01802101,0180,01,01,Stockholms kommun,Brännkyrka 1 Västertorp Ö
01802102,0180,01,01,Stockholms kommun,Brännkyrka 2 Västertorpsparken
01802103,0180,01,01,Stockholms kommun,Brännkyrka 3 Västertorp C
01802104,0180,01,01,Stockholms kommun,Brännkyrka 4 Västertorp V
01802105,0180,01,01,Stockholms kommun,Brännkyrka 5 Fruängen Ö
01802106,0180,01,01,Stockholms kommun,Brännkyrka 6 Fruängen mellersta
01802107,0180,01,01,Stockholms kommun,Brännkyrka 7 Fruängen N
01802108,0180,01,01,Stockholms kommun,Brännkyrka 8 Fruängen S
01802109,0180,01,01,Stockholms kommun,Brännkyrka 9 Herrängen V
01802110,0180,01,01,Stockholms kommun,Brännkyrka 10 Långbroparken
01802111,0180,01,01,Stockholms kommun,Brännkyrka 11 Långsjö S
01802112,0180,01,01,Stockholms kommun,Brännkyrka 12 Älvsjö S
01802113,0180,01,01,Stockholms kommun,Brännkyrka 13 Långbrogårdsparken
01802114,0180,01,01,Stockholms kommun,Brännkyrka 14 Långbro V
01802115,0180,01,01,Stockholms kommun,Brännkyrka 15 Långbro Ö
01802116,0180,01,01,Stockholms kommun,Brännkyrka 16 Herr Stens väg mfl
01802117,0180,01,01,Stockholms kommun,Brännkyrka 17 Solberga V
01802118,0180,01,01,Stockholms kommun,Brännkyrka 18 Solberga Ö
01802119,0180,01,01,Stockholms kommun,Brännkyrka 19 Solberga mellersta
01802120,0180,01,01,Stockholms kommun,Brännkyrka 20 Liseberg
01802121,0180,01,01,Stockholms kommun,Brännkyrka 21 Örby slott
01802122,0180,01,01,Stockholms kommun,Brännkyrka 22 Östbergahöjden
01802123,0180,01,01,Stockholms kommun,Brännkyrka 23 Gamla Östberga
01802124,0180,01,01,Stockholms kommun,Brännkyrka 24 Östbergabackarna
01802125,0180,01,01,Stockholms kommun,Brännkyrka 25 Herrängen Ö
01802126,0180,01,01,Stockholms kommun,Brännkyrka 26 Långsjö N
01802127,0180,01,01,Stockholms kommun,Brännkyrka 27 Fruängen V
01802128,0180,01,01,Stockholms kommun,Brännkyrka 28 Kristalltorget mfl
01802129,0180,01,01,Stockholms kommun,Brännkyrka 29 Älvsjö Ö
01802130,0180,01,01,Stockholms kommun,Brännkyrka 30 Gyllene Ratten
01802131,0180,01,01,Stockholms kommun,Brännkyrka 31 Älvsjö N
01802132,0180,01,01,Stockholms kommun,Brännkyrka 32 Älvsjö V
01802301,0180,01,01,Stockholms kommun,Vantör 1 Stureby N
01802302,0180,01,01,Stockholms kommun,Vantör 2 Sturebyhöjden
01802303,0180,01,01,Stockholms kommun,Vantör 3 Stureby C
01802304,0180,01,01,Stockholms kommun,Vantör 4 Stureby S
01802305,0180,01,01,Stockholms kommun,Vantör 5 Bandhagen Ö
01802306,0180,01,01,Stockholms kommun,Vantör 6 Bandhagen S
01802307,0180,01,01,Stockholms kommun,Vantör 7 Bäckahagen
01802308,0180,01,01,Stockholms kommun,Vantör 8 Högdalen Ö
01802309,0180,01,01,Stockholms kommun,Vantör 9 Högdalen mellersta
01802310,0180,01,01,Stockholms kommun,Vantör 10 Högdalen V
01802311,0180,01,01,Stockholms kommun,Vantör 11 Skebokvarnsvägen Ö mfl
01802312,0180,01,01,Stockholms kommun,Vantör 12 Skebokvarnsvägen N
01802313,0180,01,01,Stockholms kommun,Vantör 13 Örby V
01802314,0180,01,01,Stockholms kommun,Vantör 14 Örby S
01802315,0180,01,01,Stockholms kommun,Vantör 15 Örby N
01802316,0180,01,01,Stockholms kommun,Vantör 16 Snösätrahöjden
01802317,0180,01,01,Stockholms kommun,Vantör 17 Gillerbacken mfl
